年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2002,不分男女,南投縣,食道,3.83,4.43
2002,不分男女,雲林縣,食道,5.05,6.19
2002,不分男女,嘉義縣,食道,6.01,7.47
2002,不分男女,屏東縣,食道,5.52,6.29
2002,不分男女,澎湖縣,食道,6.58,8.65
2002,不分男女,花蓮縣,食道,9.36,11.07
2002,不分男女,台東縣,食道,7.82,9.43
2002,不分男女,金門縣,食道,16.73,20.36
2002,不分男女,連江縣,食道,8.33,11.41
2002,男,全國,食道,9.92,10.39
2002,男,台北市,食道,8.5,10.07
2002,男,台中市,食道,11.02,10.27
2002,男,台南市,食道,6.75,7.19
2002,男,高雄市,食道,11.26,11.71
2002,男,基隆市,食道,13.06,13.5
2002,男,新竹市,食道,8.45,9.35
2002,男,嘉義市,食道,9.25,9.68
2002,男,新北市,食道,10.52,9.43
2002,男,桃園縣,食道,8.41,7.95
2002,男,新竹縣,食道,5.13,5.5
2002,男,宜蘭縣,食道,10.54,11.7
2002,男,苗栗縣,食道,8.27,9.18
2002,男,彰化縣,食道,12.61,13.06
2002,男,南投縣,食道,7.45,8.51
2002,男,雲林縣,食道,9.68,11.49
2002,男,嘉義縣,食道,11.75,14.17
2002,男,屏東縣,食道,9.86,11.02
2002,男,澎湖縣,食道,11.9,14.54
2002,男,花蓮縣,食道,17.27,19.94
2002,男,台東縣,食道,14.13,16.88
2002,男,金門縣,食道,26.69,29.24
2002,男,連江縣,食道,16.98,20.13
2002,女,全國,食道,0.99,1.06
2002,女,台北市,食道,1.6,1.94
2002,女,台中市,食道,0.88,0.8
2002,女,台南市,食道,0.69,0.77
2002,女,高雄市,食道,0.73,0.74
2002,女,基隆市,食道,3.64,4.18
2002,女,新北市,食道,1.44,1.22
2002,女,桃園縣,食道,0.79,0.69
2002,女,新竹縣,食道,0.69,0.92
2002,女,宜蘭縣,食道,1.94,2.23
2002,女,苗栗縣,食道,1.65,1.88
2002,女,彰化縣,食道,0.34,0.47
2002,女,雲林縣,食道,0.16,0.28
2002,女,屏東縣,食道,0.94,1.15
2002,女,澎湖縣,食道,1.44,2.26
2002,女,花蓮縣,食道,0.94,1.2
2002,女,台東縣,食道,0.73,0.88
2002,女,金門縣,食道,6.94,10.66
2003,不分男女,全國,食道,5.42,6
2003,不分男女,台北市,食道,3.84,4.72
2003,不分男女,台中市,食道,6.62,6.36
2003,不分男女,台南市,食道,4.5,5.28
2003,不分男女,高雄市,食道,5.36,5.9
2003,不分男女,基隆市,食道,8.36,9.43
2003,不分男女,新竹市,食道,5.08,5.22
2003,不分男女,嘉義市,食道,4.02,4.82
2003,不分男女,新北市,食道,5.08,4.9
2003,不分男女,桃園縣,食道,3.91,3.79
2003,不分男女,新竹縣,食道,2.99,3.27
2003,不分男女,宜蘭縣,食道,7.58,9.07
2003,不分男女,苗栗縣,食道,4.67,5.88
2003,不分男女,彰化縣,食道,6.59,7.44
2003,不分男女,南投縣,食道,7.41,8.51
2003,不分男女,雲林縣,食道,5.98,7.7
2003,不分男女,嘉義縣,食道,5.15,6.6
2003,不分男女,屏東縣,食道,6.02,7.19
2003,不分男女,澎湖縣,食道,4.47,5.42
2003,不分男女,花蓮縣,食道,10.25,12.82
2003,不分男女,台東縣,食道,12.19,15.24
2003,不分男女,金門縣,食道,14.99,19.68
2003,男,全國,食道,9.92,10.82
2003,男,台北市,食道,6.93,8.44
2003,男,台中市,食道,11.98,11.53
2003,男,台南市,食道,8.54,9.83
2003,男,高雄市,食道,10.36,11.21
2003,男,基隆市,食道,13.49,14.98
2003,男,新竹市,食道,8.06,8.24
2003,男,嘉義市,食道,8.16,9.64
2003,男,新北市,食道,9.17,8.92
2003,男,桃園縣,食道,6.41,6.54
2003,男,新竹縣,食道,4.35,4.6
2003,男,宜蘭縣,食道,14.55,16.75
2003,男,苗栗縣,食道,8.92,10.88
2003,男,彰化縣,食道,12.87,14.09
2003,男,南投縣,食道,13.85,15.63
2003,男,雲林縣,食道,11.42,14.1
2003,男,嘉義縣,食道,9.09,11.17
2003,男,屏東縣,食道,10.85,12.76
2003,男,澎湖縣,食道,8.52,10.43
2003,男,花蓮縣,食道,16.91,20.58
2003,男,台東縣,食道,19.16,23.19
2003,男,金門縣,食道,27.89,34.31
2003,女,全國,食道,0.89,0.99
2003,女,台北市,食道,0.89,1.12
2003,女,台中市,食道,1.26,1.12
2003,女,台南市,食道,0.49,0.55
2003,女,高雄市,食道,0.37,0.37
2003,女,基隆市,食道,3.25,3.65
2003,女,新竹市,食道,2.11,2.12
2003,女,新北市,食道,0.99,0.82
2003,女,桃園縣,食道,1.05,0.9
2003,女,新竹縣,食道,1.51,1.82
2003,女,宜蘭縣,食道,0.62,0.89
2003,女,苗栗縣,食道,0.22,0.37
2003,女,彰化縣,食道,0.23,0.31
2003,女,南投縣,食道,0.56,0.77
2003,女,雲林縣,食道,0.3,0.57
2003,女,嘉義縣,食道,0.92,1.51
2003,女,屏東縣,食道,0.93,1.15
2003,女,花蓮縣,食道,3.27,4.21
2003,女,台東縣,食道,4.71,6.17
2003,女,金門縣,食道,1.63,3.46
2004,不分男女,全國,食道,6,6.77
2004,不分男女,台北市,食道,4.53,5.68
2004,不分男女,台中市,食道,5.69,5.65
2004,不分男女,台南市,食道,4.38,5.11
2004,不分男女,高雄市,食道,5.91,6.69
2004,不分男女,基隆市,食道,8.87,10.45
2004,不分男女,新竹市,食道,5.13,5.43
2004,不分男女,嘉義市,食道,5.24,6.29
2004,不分男女,新北市,食道,6.53,6.5
2004,不分男女,桃園縣,食道,5.01,4.96
2004,不分男女,新竹縣,食道,3.4,3.85
2004,不分男女,宜蘭縣,食道,6.5,8
2004,不分男女,苗栗縣,食道,4.98,5.89
2004,不分男女,彰化縣,食道,7.82,8.81
2004,不分男女,南投縣,食道,5.56,6.87
2004,不分男女,雲林縣,食道,7.69,9.77
2004,不分男女,嘉義縣,食道,7.67,9.32
2004,不分男女,屏東縣,食道,5.68,6.89
2004,不分男女,澎湖縣,食道,7.71,10.89
2004,不分男女,花蓮縣,食道,14.08,17.47
2004,不分男女,台東縣,食道,11.76,14.98
2004,不分男女,金門縣,食道,22.41,29.48
2004,男,全國,食道,11.23,12.42
2004,男,台北市,食道,8.58,10.42
2004,男,台中市,食道,10.98,10.76
2004,男,台南市,食道,8.5,9.71
2004,男,高雄市,食道,11.28,12.5
2004,男,基隆市,食道,15.63,18
2004,男,新竹市,食道,10.2,10.74
2004,男,嘉義市,食道,10.69,12.59
2004,男,新北市,食道,12.24,12.12
2004,男,桃園縣,食道,9.16,9.2
2004,男,新竹縣,食道,5.64,6.16
2004,男,宜蘭縣,食道,10.26,12.18
2004,男,苗栗縣,食道,9.2,10.55
2004,男,彰化縣,食道,15.45,16.89
2004,男,南投縣,食道,10.33,12.49
2004,男,雲林縣,食道,13.77,17
2004,男,嘉義縣,食道,14.59,17.35
2004,男,屏東縣,食道,10.1,11.97
2004,男,澎湖縣,食道,15.08,21
2004,男,花蓮縣,食道,25.16,30.58
2004,男,台東縣,食道,16.71,20.34
2004,男,金門縣,食道,38,50.06
2004,女,全國,食道,0.81,0.93
2004,女,台北市,食道,0.84,1.12
2004,女,台中市,食道,0.52,0.47
2004,女,台南市,食道,0.28,0.33
2004,女,高雄市,食道,0.64,0.67
2004,女,基隆市,食道,2.09,2.6
2004,女,新北市,食道,0.93,0.81
2004,女,桃園縣,食道,0.58,0.55
2004,女,新竹縣,食道,0.96,1.34
2004,女,宜蘭縣,食道,2.62,3.57
2004,女,苗栗縣,食道,0.54,0.75
2004,女,彰化縣,食道,0.1,0.16
2004,女,南投縣,食道,0.49,0.77
2004,女,雲林縣,食道,1.2,1.72
2004,女,嘉義縣,食道,0.2,0.38
2004,女,屏東縣,食道,1.02,1.39
2004,女,花蓮縣,食道,2.26,3.01
2004,女,台東縣,食道,6.23,8.88
2004,女,金門縣,食道,4.97,6.56
2005,不分男女,全國,食道,5.77,6.72
2005,不分男女,台北市,食道,3.57,4.82
2005,不分男女,台中市,食道,7.02,7.09
2005,不分男女,台南市,食道,4.85,5.9
2005,不分男女,高雄市,食道,5.96,6.9
2005,不分男女,基隆市,食道,7.24,8.68
2005,不分男女,新竹市,食道,3.59,4.1
2005,不分男女,嘉義市,食道,3.78,4.42
2005,不分男女,新北市,食道,5.66,5.86
2005,不分男女,桃園縣,食道,5.12,5.16
2005,不分男女,新竹縣,食道,2.96,3.56
2005,不分男女,宜蘭縣,食道,8.12,9.53
2005,不分男女,苗栗縣,食道,5.81,6.96
2005,不分男女,彰化縣,食道,6.72,7.83
2005,不分男女,南投縣,食道,7.09,8.94
2005,不分男女,雲林縣,食道,6.29,7.91
2005,不分男女,嘉義縣,食道,8.05,10.41
2005,不分男女,屏東縣,食道,7.74,9.68
2005,不分男女,澎湖縣,食道,3.39,5.41
2005,不分男女,花蓮縣,食道,7.15,9.21
2005,不分男女,台東縣,食道,13,16.74
2005,不分男女,金門縣,食道,10.62,17.08
2005,不分男女,連江縣,食道,6.47,9.67
2005,男,全國,食道,10.88,12.38
2005,男,台北市,食道,6.63,8.83
2005,男,台中市,食道,13.46,13.34
2005,男,台南市,食道,9.09,10.87
2005,男,高雄市,食道,11.44,13.02
2005,男,基隆市,食道,13.55,15.55
2005,男,新竹市,食道,7.33,8.13
2005,男,嘉義市,食道,7.86,8.87
2005,男,新北市,食道,10.53,10.72
2005,男,桃園縣,食道,9.77,9.71
2005,男,新竹縣,食道,5.32,6.45
2005,男,宜蘭縣,食道,15.23,17.7
2005,男,苗栗縣,食道,10.92,12.95
2005,男,彰化縣,食道,12.5,14.12
2005,男,南投縣,食道,13.22,16.47
2005,男,雲林縣,食道,11.19,13.99
2005,男,嘉義縣,食道,15.13,19.46
2005,男,屏東縣,食道,14.38,17.81
2005,男,澎湖縣,食道,5.65,8.35
2005,男,花蓮縣,食道,12.26,15.97
2005,男,台東縣,食道,20.8,26.04
2005,男,金門縣,食道,18.59,26.97
2005,男,連江縣,食道,10.59,16.53
2005,女,全國,食道,0.73,0.87
2005,女,台北市,食道,0.72,0.97
2005,女,台中市,食道,0.79,0.78
2005,女,台南市,食道,0.63,0.76
2005,女,高雄市,食道,0.56,0.59
2005,女,基隆市,食道,1.25,1.56
2005,女,新北市,食道,0.94,0.97
2005,女,桃園縣,食道,0.38,0.43
2005,女,新竹縣,食道,0.36,0.44
2005,女,宜蘭縣,食道,0.82,0.89
2005,女,苗栗縣,食道,0.23,0.38
2005,女,彰化縣,食道,0.81,1.1
2005,女,南投縣,食道,0.53,0.78
2005,女,雲林縣,食道,0.82,1.15
2005,女,嘉義縣,食道,0.32,0.38
2005,女,屏東縣,食道,0.74,0.93
2005,女,澎湖縣,食道,0.91,2.24
2005,女,花蓮縣,食道,1.47,1.81
2005,女,台東縣,食道,4.82,6.24
2005,女,金門縣,食道,2.9,6.03
2006,不分男女,全國,食道,6.44,7.72
2006,不分男女,台北市,食道,4.19,5.81
2006,不分男女,台中市,食道,7.65,8.31
2006,不分男女,台南市,食道,4.52,5.62
2006,不分男女,高雄市,食道,7.05,8.44
2006,不分男女,基隆市,食道,9.22,10.75
2006,不分男女,新竹市,食道,5.69,6.08
2006,不分男女,嘉義市,食道,6.13,7.34
2006,不分男女,新北市,食道,7.11,7.7
2006,不分男女,桃園縣,食道,5.58,5.91
2006,不分男女,新竹縣,食道,2.84,3.49
2006,不分男女,宜蘭縣,食道,5.99,7.6
2006,不分男女,苗栗縣,食道,5.09,6.25
2006,不分男女,彰化縣,食道,7.78,9.2
2006,不分男女,南投縣,食道,7.18,9.16
2006,不分男女,雲林縣,食道,7.63,9.75
2006,不分男女,嘉義縣,食道,8.32,10.83
2006,不分男女,屏東縣,食道,7.71,9.74
2006,不分男女,澎湖縣,食道,4.43,6.54
2006,不分男女,花蓮縣,食道,9.11,11.58
2006,不分男女,台東縣,食道,12.43,15.68
2006,不分男女,金門縣,食道,12.36,17
2006,男,全國,食道,12.19,14.24
2006,男,台北市,食道,7.69,10.52
2006,男,台中市,食道,14.14,15.17
2006,男,台南市,食道,8.75,10.66
2006,男,高雄市,食道,13.47,15.73
2006,男,基隆市,食道,17.57,19.66
2006,男,新竹市,食道,11.74,12.11
2006,男,嘉義市,食道,12.18,14.07
2006,男,新北市,食道,13.45,14.41
2006,男,桃園縣,食道,10.02,10.49
2006,男,新竹縣,食道,5.24,6.33
2006,男,宜蘭縣,食道,10.88,13.53
2006,男,苗栗縣,食道,9.73,11.95
2006,男,彰化縣,食道,15.05,17.24
2006,男,南投縣,食道,13.3,16.57
2006,男,雲林縣,食道,13.91,17.76
2006,男,嘉義縣,食道,15.42,20.29
2006,男,屏東縣,食道,14.4,17.93
2006,男,澎湖縣,食道,8.62,12.63
2006,男,花蓮縣,食道,16.89,21.11
2006,男,台東縣,食道,19.52,24.03
2006,男,金門縣,食道,21.33,29.6
2006,女,全國,食道,0.81,1.02
2006,女,台北市,食道,0.97,1.33
2006,女,台中市,食道,1.31,1.4
2006,女,台南市,食道,0.35,0.44
2006,女,高雄市,食道,0.81,0.95
2006,女,基隆市,食道,1.24,1.56
2006,女,嘉義市,食道,0.51,0.73
2006,女,新北市,食道,1.01,0.96
2006,女,桃園縣,食道,1.15,1.17
2006,女,新竹縣,食道,0.29,0.43
2006,女,宜蘭縣,食道,0.99,1.34
2006,女,彰化縣,食道,0.47,0.63
2006,女,南投縣,食道,0.77,1.16
2006,女,雲林縣,食道,0.67,0.87
2006,女,嘉義縣,食道,0.4,0.38
2006,女,屏東縣,食道,0.69,0.93
2006,女,花蓮縣,食道,0.97,1.21
2006,女,台東縣,食道,4.51,6.3
2006,女,金門縣,食道,1.23,2.78
2007,不分男女,全國,食道,6.58,8.11
2007,不分男女,台北市,食道,4.58,6.5
2007,不分男女,台中市,食道,7.94,8.75
2007,不分男女,台南市,食道,5.17,6.52
2007,不分男女,高雄市,食道,7.14,8.9
2007,不分男女,基隆市,食道,7.95,10.25
2007,不分男女,新竹市,食道,6.8,7.52
2007,不分男女,嘉義市,食道,7.87,9.52
2007,不分男女,新北市,食道,6.8,7.74
2007,不分男女,桃園縣,食道,5.5,5.99
2007,不分男女,新竹縣,食道,2.52,3.23
2007,不分男女,宜蘭縣,食道,4.89,6.73
2007,不分男女,苗栗縣,食道,6.84,8.57
2007,不分男女,彰化縣,食道,6.83,8.45
2007,不分男女,南投縣,食道,8.74,11.24
2007,不分男女,雲林縣,食道,5.92,7.85
2007,不分男女,嘉義縣,食道,7.89,10.34
2007,不分男女,屏東縣,食道,8.49,10.9
2007,不分男女,澎湖縣,食道,14.08,18.4
2007,不分男女,花蓮縣,食道,11.47,14.86
2007,不分男女,台東縣,食道,10.71,14.12
2007,不分男女,金門縣,食道,9.2,13.49
2007,男,全國,食道,12.34,14.81
2007,男,台北市,食道,8.25,11.43
2007,男,台中市,食道,15.21,16.39
2007,男,台南市,食道,9.77,12.14
2007,男,高雄市,食道,13.82,16.74
2007,男,基隆市,食道,14.7,18.2
2007,男,新竹市,食道,13.61,14.52
2007,男,嘉義市,食道,16.36,19.24
2007,男,新北市,食道,12.41,13.85
2007,男,桃園縣,食道,10.15,10.9
2007,男,新竹縣,食道,4.67,5.85
2007,男,宜蘭縣,食道,8.47,11.02
2007,男,苗栗縣,食道,12.96,16.07
2007,男,彰化縣,食道,12.65,15.2
2007,男,南投縣,食道,16.83,21.35
2007,男,雲林縣,食道,11.09,14.43
2007,男,嘉義縣,食道,14.12,18.67
2007,男,屏東縣,食道,15.45,19.57
2007,男,澎湖縣,食道,25.55,33.54
2007,男,花蓮縣,食道,20.4,25.79
2007,男,台東縣,食道,17.25,22.73
2007,男,金門縣,食道,15.95,23.04
2007,女,全國,食道,0.98,1.26
2007,女,台北市,食道,1.28,1.85
2007,女,台中市,食道,0.98,1.08
2007,女,台南市,食道,0.65,0.76
2007,女,高雄市,食道,0.69,0.88
2007,女,基隆市,食道,1.55,2.08
2007,女,新竹市,食道,0.46,0.5
2007,女,新北市,食道,1.49,1.63
2007,女,桃園縣,食道,0.9,0.94
2007,女,新竹縣,食道,0.27,0.42
2007,女,宜蘭縣,食道,1.36,2.23
2007,女,苗栗縣,食道,0.23,0.37
2007,女,彰化縣,食道,0.86,1.26
2007,女,南投縣,食道,0.19,0.39
2007,女,雲林縣,食道,0.37,0.58
2007,女,嘉義縣,食道,0.7,1.14
2007,女,屏東縣,食道,1.09,1.63
2007,女,澎湖縣,食道,2.02,2.24
2007,女,花蓮縣,食道,2.22,3.03
2007,女,台東縣,食道,3.34,4.53
2007,女,金門縣,食道,1.46,2.62
2008,不分男女,全國,食道,6.98,8.83
2008,不分男女,台北市,食道,4.89,7.09
2008,不分男女,台中市,食道,8.56,9.76
2008,不分男女,台南市,食道,5.76,7.53
2008,不分男女,高雄市,食道,7.36,9.46
2008,不分男女,基隆市,食道,9.28,12.08
2008,不分男女,新竹市,食道,5.35,6.17
2008,不分男女,嘉義市,食道,4.48,5.84
2008,不分男女,新北市,食道,7.81,9.08
2008,不分男女,桃園縣,食道,6.14,6.79
2008,不分男女,新竹縣,食道,4.27,4.97
2008,不分男女,宜蘭縣,食道,6.24,8.03
2008,不分男女,苗栗縣,食道,6.55,8.39
2008,不分男女,彰化縣,食道,8.3,10.28
2008,不分男女,南投縣,食道,7.35,9.78
2008,不分男女,雲林縣,食道,7.4,10.23
2008,不分男女,嘉義縣,食道,7.56,10.57
2008,不分男女,屏東縣,食道,8.32,10.96
2008,不分男女,澎湖縣,食道,3.15,5.36
2008,不分男女,花蓮縣,食道,8.54,11.13
2008,不分男女,台東縣,食道,10.21,14.23
2008,不分男女,金門縣,食道,12.95,20.1
2008,不分男女,連江縣,食道,14.7,20.5
2008,男,全國,食道,13.2,16.26
2008,男,台北市,食道,9.43,13.22
2008,男,台中市,食道,16.49,18.22
2008,男,台南市,食道,10.95,14.14
2008,男,高雄市,食道,14.39,18.12
2008,男,基隆市,食道,17.17,21.33
2008,男,新竹市,食道,9.17,9.88
2008,男,嘉義市,食道,8.75,11.09
2008,男,新北市,食道,14.75,16.78
2008,男,桃園縣,食道,11.6,12.71
2008,男,新竹縣,食道,8.2,9.62
2008,男,宜蘭縣,食道,11.11,13.99
2008,男,苗栗縣,食道,12.23,15.39
2008,男,彰化縣,食道,15.44,18.63
2008,男,南投縣,食道,13.73,17.82
2008,男,雲林縣,食道,13.06,17.66
2008,男,嘉義縣,食道,13.4,19.14
2008,男,屏東縣,食道,15.33,19.92
2008,男,澎湖縣,食道,5.46,8.32
2008,男,花蓮縣,食道,14.66,18.64
2008,男,台東縣,食道,16.83,23.76
2008,男,金門縣,食道,21.36,31.37
2008,男,連江縣,食道,23.12,35.4
2008,女,全國,食道,0.94,1.25
2008,女,台北市,食道,0.86,1.33
2008,女,台中市,食道,1.06,1.3
2008,女,台南市,食道,0.55,0.76
2008,女,高雄市,食道,0.53,0.66
2008,女,基隆市,食道,1.72,2.6
2008,女,新竹市,食道,1.91,2.46
2008,女,嘉義市,食道,0.47,0.72
2008,女,新北市,食道,1.27,1.41
2008,女,桃園縣,食道,0.74,0.72
2008,女,宜蘭縣,食道,1.27,1.78
2008,女,苗栗縣,食道,0.35,0.75
2008,女,彰化縣,食道,0.91,1.41
2008,女,南投縣,食道,0.75,1.17
2008,女,雲林縣,食道,1.23,2.03
2008,女,嘉義縣,食道,0.87,1.15
2008,女,屏東縣,食道,1.07,1.4
2008,女,澎湖縣,食道,0.83,2.21
2008,女,花蓮縣,食道,2.18,3.04
2008,女,台東縣,食道,2.54,3.64
2008,女,金門縣,食道,3.24,7.51
2009,不分男女,全國,食道,6.93,8.97
2009,不分男女,台北市,食道,4.21,6.29
2009,不分男女,台中市,食道,8.12,9.52
2009,不分男女,台南市,食道,6.12,8.16
2009,不分男女,高雄市,食道,7.78,10.21
2009,不分男女,基隆市,食道,6.41,8.24
2009,不分男女,新竹市,食道,5.49,6.32
2009,不分男女,嘉義市,食道,7.34,9.49
2009,不分男女,新北市,食道,6.48,7.77
2009,不分男女,桃園縣,食道,6.09,6.92
2009,不分男女,新竹縣,食道,5.39,6.66
2009,不分男女,宜蘭縣,食道,7.29,10.4
2009,不分男女,苗栗縣,食道,7.81,10.32
2009,不分男女,彰化縣,食道,8.32,10.51
2009,不分男女,南投縣,食道,8.38,11.11
2009,不分男女,雲林縣,食道,9.46,12.87
2009,不分男女,嘉義縣,食道,7.46,11.32
2009,不分男女,屏東縣,食道,8.61,11.56
2009,不分男女,澎湖縣,食道,4.74,6.24
2009,不分男女,花蓮縣,食道,11.54,15.25
2009,不分男女,台東縣,食道,11.75,16.34
2009,不分男女,金門縣,食道,7.98,11.73
2009,男,全國,食道,13.15,16.53
2009,男,台北市,食道,7.87,11.35
2009,男,台中市,食道,15.73,18.02
2009,男,台南市,食道,11.48,15.01
2009,男,高雄市,食道,15.03,19.17
2009,男,基隆市,食道,12.73,15.31
2009,男,新竹市,食道,10.71,11.73
2009,男,嘉義市,食道,15.46,19.26
2009,男,新北市,食道,12.35,14.32
2009,男,桃園縣,食道,11.04,12.31
2009,男,新竹縣,食道,9.33,11.39
2009,男,宜蘭縣,食道,13.96,19.52
2009,男,苗栗縣,食道,14.01,18.14
2009,男,彰化縣,食道,15.83,19.57
2009,男,南投縣,食道,15.63,20.83
2009,男,雲林縣,食道,17.74,24.08
2009,男,嘉義縣,食道,14.03,20.98
2009,男,屏東縣,食道,15.01,20.03
2009,男,澎湖縣,食道,9.18,12.12
2009,男,花蓮縣,食道,21.53,27.25
2009,男,台東縣,食道,19.95,27.07
2009,男,金門縣,食道,10.89,16.5
2009,女,全國,食道,0.96,1.31
2009,女,台北市,食道,0.98,1.56
2009,女,台中市,食道,0.92,1.06
2009,女,台南市,食道,0.87,1.18
2009,女,高雄市,食道,0.87,1.16
2009,女,基隆市,食道,0.72,1.04
2009,女,新竹市,食道,0.78,0.97
2009,女,新北市,食道,1.07,1.28
2009,女,桃園縣,食道,1.34,1.43
2009,女,新竹縣,食道,1.19,1.62
2009,女,宜蘭縣,食道,0.52,0.89
2009,女,苗栗縣,食道,1.1,1.86
2009,女,彰化縣,食道,0.66,0.94
2009,女,南投縣,食道,0.7,0.78
2009,女,雲林縣,食道,0.25,0.58
2009,女,嘉義縣,食道,0.57,0.76
2009,女,屏東縣,食道,1.83,2.57
2009,女,花蓮縣,食道,1.48,2.43
2009,女,台東縣,食道,2.8,4.52
2009,女,金門縣,食道,4.14,6.62
2010,不分男女,全國,食道,7.37,9.84
2010,不分男女,台北市,食道,4.47,6.99
2010,不分男女,台中市,食道,7.85,9.4
2010,不分男女,台南市,食道,6.08,8.49
2010,不分男女,高雄市,食道,7.65,10.42
2010,不分男女,基隆市,食道,8.6,11.97
2010,不分男女,新竹市,食道,7.41,9.15
2010,不分男女,嘉義市,食道,7.73,10.28
2010,不分男女,新北市,食道,7.66,9.62
2010,不分男女,桃園縣,食道,6.89,8.04
2010,不分男女,新竹縣,食道,4.54,5.65
2010,不分男女,宜蘭縣,食道,8.4,11.51
2010,不分男女,苗栗縣,食道,8.03,10.87
2010,不分男女,彰化縣,食道,8.81,11.4
2010,不分男女,南投縣,食道,11.25,15.19
2010,不分男女,雲林縣,食道,7.95,10.73
2010,不分男女,嘉義縣,食道,9.72,13.62
2010,不分男女,屏東縣,食道,8.83,12.13
2010,不分男女,澎湖縣,食道,8.57,12.38
2010,不分男女,花蓮縣,食道,12.6,17.12
2010,不分男女,台東縣,食道,13.44,18.64
2010,不分男女,金門縣,食道,6.37,9.24
2010,男,全國,食道,14.07,18.31
2010,男,台北市,食道,8.56,12.99
2010,男,台中市,食道,15.08,17.59
2010,男,台南市,食道,11.89,16.21
2010,男,高雄市,食道,14.93,19.91
2010,男,基隆市,食道,16.01,21.7
2010,男,新竹市,食道,14.52,17.46
2010,男,嘉義市,食道,15.21,19.4
2010,男,新北市,食道,14.5,17.72
2010,男,桃園縣,食道,12.7,14.37
2010,男,新竹縣,食道,7.89,9.85
2010,男,宜蘭縣,食道,16.81,22.58
2010,男,苗栗縣,食道,14.57,19.23
2010,男,彰化縣,食道,16.29,20.72
2010,男,南投縣,食道,20.24,27.67
2010,男,雲林縣,食道,14.66,20.28
2010,男,嘉義縣,食道,17.87,25.42
2010,男,屏東縣,食道,16.63,22.7
2010,男,澎湖縣,食道,16.81,24.11
2010,男,花蓮縣,食道,22.93,30.93
2010,男,台東縣,食道,23.94,32.3
2010,男,金門縣,食道,11.32,16.04
2010,女,全國,食道,0.91,1.29
2010,女,台北市,食道,0.86,1.4
2010,女,台中市,食道,1.09,1.28
2010,女,台南市,食道,0.37,0.65
2010,女,高雄市,食道,0.64,0.87
2010,女,基隆市,食道,1.51,2.1
2010,女,新竹市,食道,0.77,0.96
2010,女,嘉義市,食道,0.86,1.45
