年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2008,女,苗栗縣,陰道、外陰部及其他女性生殖器官,1.33,2.24
2008,女,彰化縣,陰道、外陰部及其他女性生殖器官,1.29,1.73
2008,女,南投縣,陰道、外陰部及其他女性生殖器官,0.71,1.17
2008,女,雲林縣,陰道、外陰部及其他女性生殖器官,0.46,0.87
2008,女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.63,0.77
2008,女,屏東縣,陰道、外陰部及其他女性生殖器官,0.51,0.7
2008,女,花蓮縣,陰道、外陰部及其他女性生殖器官,1.11,1.22
2008,女,台東縣,陰道、外陰部及其他女性生殖器官,2.38,3.64
2009,不分男女,全國,陰道、外陰部及其他女性生殖器官,0.52,0.67
2009,不分男女,台北市,陰道、外陰部及其他女性生殖器官,0.34,0.5
2009,不分男女,台中市,陰道、外陰部及其他女性生殖器官,0.45,0.53
2009,不分男女,台南市,陰道、外陰部及其他女性生殖器官,0.59,0.75
2009,不分男女,高雄市,陰道、外陰部及其他女性生殖器官,0.68,0.87
2009,不分男女,基隆市,陰道、外陰部及其他女性生殖器官,0.63,0.77
2009,不分男女,新竹市,陰道、外陰部及其他女性生殖器官,1,1.21
2009,不分男女,新北市,陰道、外陰部及其他女性生殖器官,0.56,0.62
2009,不分男女,桃園縣,陰道、外陰部及其他女性生殖器官,0.69,0.76
2009,不分男女,新竹縣,陰道、外陰部及其他女性生殖器官,0.58,0.78
2009,不分男女,苗栗縣,陰道、外陰部及其他女性生殖器官,0.42,0.89
2009,不分男女,彰化縣,陰道、外陰部及其他女性生殖器官,0.6,0.84
2009,不分男女,南投縣,陰道、外陰部及其他女性生殖器官,0.85,1.32
2009,不分男女,雲林縣,陰道、外陰部及其他女性生殖器官,0.3,0.42
2009,不分男女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.42,0.55
2009,不分男女,屏東縣,陰道、外陰部及其他女性生殖器官,0.23,0.34
2009,不分男女,澎湖縣,陰道、外陰部及其他女性生殖器官,0.4,1.04
2009,不分男女,花蓮縣,陰道、外陰部及其他女性生殖器官,0.5,0.59
2009,不分男女,台東縣,陰道、外陰部及其他女性生殖器官,0.91,1.29
2009,不分男女,金門縣,陰道、外陰部及其他女性生殖器官,1.44,2.13
2009,女,全國,陰道、外陰部及其他女性生殖器官,1.01,1.36
2009,女,台北市,陰道、外陰部及其他女性生殖器官,0.67,0.97
2009,女,台中市,陰道、外陰部及其他女性生殖器官,0.88,1.06
2009,女,台南市,陰道、外陰部及其他女性生殖器官,1.16,1.51
2009,女,高雄市,陰道、外陰部及其他女性生殖器官,1.36,1.74
2009,女,基隆市,陰道、外陰部及其他女性生殖器官,1.25,1.56
2009,女,新竹市,陰道、外陰部及其他女性生殖器官,1.95,2.42
2009,女,新北市,陰道、外陰部及其他女性生殖器官,1.1,1.23
2009,女,桃園縣,陰道、外陰部及其他女性生殖器官,1.44,1.53
2009,女,新竹縣,陰道、外陰部及其他女性生殖器官,1.19,1.62
2009,女,苗栗縣,陰道、外陰部及其他女性生殖器官,0.77,1.86
2009,女,彰化縣,陰道、外陰部及其他女性生殖器官,1.16,1.72
2009,女,南投縣,陰道、外陰部及其他女性生殖器官,1.64,2.72
2009,女,雲林縣,陰道、外陰部及其他女性生殖器官,0.6,0.87
2009,女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.96,1.15
2009,女,屏東縣,陰道、外陰部及其他女性生殖器官,0.49,0.7
2009,女,澎湖縣,陰道、外陰部及其他女性生殖器官,0.68,2.14
2009,女,花蓮縣,陰道、外陰部及其他女性生殖器官,1.06,1.21
2009,女,台東縣,陰道、外陰部及其他女性生殖器官,1.72,2.71
2009,女,金門縣,陰道、外陰部及其他女性生殖器官,2.96,4.41
2010,不分男女,全國,陰道、外陰部及其他女性生殖器官,0.51,0.68
2010,不分男女,台北市,陰道、外陰部及其他女性生殖器官,0.62,0.95
2010,不分男女,台中市,陰道、外陰部及其他女性生殖器官,0.53,0.6
2010,不分男女,台南市,陰道、外陰部及其他女性生殖器官,0.41,0.59
2010,不分男女,高雄市,陰道、外陰部及其他女性生殖器官,0.67,0.87
2010,不分男女,基隆市,陰道、外陰部及其他女性生殖器官,0.14,0.26
2010,不分男女,新竹市,陰道、外陰部及其他女性生殖器官,0.37,0.48
2010,不分男女,嘉義市,陰道、外陰部及其他女性生殖器官,0.62,0.73
2010,不分男女,新北市,陰道、外陰部及其他女性生殖器官,0.38,0.49
2010,不分男女,桃園縣,陰道、外陰部及其他女性生殖器官,0.51,0.6
2010,不分男女,新竹縣,陰道、外陰部及其他女性生殖器官,0.84,0.97
2010,不分男女,宜蘭縣,陰道、外陰部及其他女性生殖器官,1.1,1.09
2010,不分男女,苗栗縣,陰道、外陰部及其他女性生殖器官,0.31,0.53
2010,不分男女,彰化縣,陰道、外陰部及其他女性生殖器官,0.53,0.76
2010,不分男女,南投縣,陰道、外陰部及其他女性生殖器官,0.79,1.33
2010,不分男女,雲林縣,陰道、外陰部及其他女性生殖器官,0.5,0.56
2010,不分男女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.09,0.18
2010,不分男女,屏東縣,陰道、外陰部及其他女性生殖器官,0.5,0.69
2010,不分男女,花蓮縣,陰道、外陰部及其他女性生殖器官,0.6,0.89
2010,不分男女,台東縣,陰道、外陰部及其他女性生殖器官,0.35,0.43
2010,女,全國,陰道、外陰部及其他女性生殖器官,1.01,1.36
2010,女,台北市,陰道、外陰部及其他女性生殖器官,1.16,1.84
2010,女,台中市,陰道、外陰部及其他女性生殖器官,1.03,1.2
2010,女,台南市,陰道、外陰部及其他女性生殖器官,0.79,1.18
2010,女,高雄市,陰道、外陰部及其他女性生殖器官,1.32,1.74
2010,女,基隆市,陰道、外陰部及其他女性生殖器官,0.27,0.52
2010,女,新竹市,陰道、外陰部及其他女性生殖器官,0.74,0.96
2010,女,嘉義市,陰道、外陰部及其他女性生殖器官,1.19,1.45
2010,女,新北市,陰道、外陰部及其他女性生殖器官,0.75,0.97
2010,女,桃園縣,陰道、外陰部及其他女性生殖器官,1.07,1.21
2010,女,新竹縣,陰道、外陰部及其他女性生殖器官,1.72,2.01
2010,女,宜蘭縣,陰道、外陰部及其他女性生殖器官,2.23,2.21
2010,女,苗栗縣,陰道、外陰部及其他女性生殖器官,0.61,1.11
2010,女,彰化縣,陰道、外陰部及其他女性生殖器官,1.04,1.57
2010,女,南投縣,陰道、外陰部及其他女性生殖器官,1.55,2.74
2010,女,雲林縣,陰道、外陰部及其他女性生殖器官,1.06,1.17
2010,女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.18,0.38
2010,女,屏東縣,陰道、外陰部及其他女性生殖器官,0.99,1.41
2010,女,花蓮縣,陰道、外陰部及其他女性生殖器官,1.24,1.83
2010,女,台東縣,陰道、外陰部及其他女性生殖器官,0.68,0.91
2011,不分男女,全國,陰道、外陰部及其他女性生殖器官,0.51,0.7
2011,不分男女,台北市,陰道、外陰部及其他女性生殖器官,0.51,0.83
2011,不分男女,台中市,陰道、外陰部及其他女性生殖器官,0.56,0.68
2011,不分男女,台南市,陰道、外陰部及其他女性生殖器官,0.34,0.48
2011,不分男女,高雄市,陰道、外陰部及其他女性生殖器官,0.59,0.79
2011,不分男女,基隆市,陰道、外陰部及其他女性生殖器官,0.27,0.53
2011,不分男女,新竹市,陰道、外陰部及其他女性生殖器官,0.74,0.95
2011,不分男女,嘉義市,陰道、外陰部及其他女性生殖器官,1.29,1.84
2011,不分男女,新北市,陰道、外陰部及其他女性生殖器官,0.67,0.79
2011,不分男女,桃園縣,陰道、外陰部及其他女性生殖器官,0.68,0.79
2011,不分男女,新竹縣,陰道、外陰部及其他女性生殖器官,0.41,0.39
2011,不分男女,宜蘭縣,陰道、外陰部及其他女性生殖器官,0.27,0.44
2011,不分男女,苗栗縣,陰道、外陰部及其他女性生殖器官,0.71,1.07
2011,不分男女,彰化縣,陰道、外陰部及其他女性生殖器官,0.3,0.38
2011,不分男女,南投縣,陰道、外陰部及其他女性生殖器官,0.25,0.38
2011,不分男女,雲林縣,陰道、外陰部及其他女性生殖器官,0.43,0.7
2011,不分男女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.23,0.56
2011,不分男女,屏東縣,陰道、外陰部及其他女性生殖器官,0.42,0.58
2011,不分男女,花蓮縣,陰道、外陰部及其他女性生殖器官,0.35,0.3
2011,不分男女,台東縣,陰道、外陰部及其他女性生殖器官,0.49,0.88
2011,女,全國,陰道、外陰部及其他女性生殖器官,1.01,1.4
2011,女,台北市,陰道、外陰部及其他女性生殖器官,0.96,1.6
2011,女,台中市,陰道、外陰部及其他女性生殖器官,1.09,1.34
2011,女,台南市,陰道、外陰部及其他女性生殖器官,0.68,0.96
2011,女,高雄市,陰道、外陰部及其他女性生殖器官,1.15,1.59
2011,女,基隆市,陰道、外陰部及其他女性生殖器官,0.54,1.06
2011,女,新竹市,陰道、外陰部及其他女性生殖器官,1.43,1.89
2011,女,嘉義市,陰道、外陰部及其他女性生殖器官,2.47,3.62
2011,女,新北市,陰道、外陰部及其他女性生殖器官,1.31,1.57
2011,女,桃園縣,陰道、外陰部及其他女性生殖器官,1.36,1.6
2011,女,新竹縣,陰道、外陰部及其他女性生殖器官,0.83,0.79
2011,女,宜蘭縣,陰道、外陰部及其他女性生殖器官,0.52,0.89
2011,女,苗栗縣,陰道、外陰部及其他女性生殖器官,1.44,2.22
2011,女,彰化縣,陰道、外陰部及其他女性生殖器官,0.6,0.79
2011,女,南投縣,陰道、外陰部及其他女性生殖器官,0.53,0.79
2011,女,雲林縣,陰道、外陰部及其他女性生殖器官,0.91,1.47
2011,女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.41,1.16
2011,女,屏東縣,陰道、外陰部及其他女性生殖器官,0.82,1.19
2011,女,花蓮縣,陰道、外陰部及其他女性生殖器官,0.73,0.61
2011,女,台東縣,陰道、外陰部及其他女性生殖器官,1.05,1.83
2012,不分男女,全國,陰道、外陰部及其他女性生殖器官,0.52,0.75
2012,不分男女,台北市,陰道、外陰部及其他女性生殖器官,0.54,0.94
2012,不分男女,台中市,陰道、外陰部及其他女性生殖器官,0.62,0.78
2012,不分男女,台南市,陰道、外陰部及其他女性生殖器官,0.37,0.58
2012,不分男女,高雄市,陰道、外陰部及其他女性生殖器官,0.56,0.79
2012,不分男女,基隆市,陰道、外陰部及其他女性生殖器官,0.34,0.53
2012,不分男女,新竹市,陰道、外陰部及其他女性生殖器官,0.56,0.71
2012,不分男女,嘉義市,陰道、外陰部及其他女性生殖器官,0.2,0.37
2012,不分男女,新北市,陰道、外陰部及其他女性生殖器官,0.61,0.74
2012,不分男女,桃園縣,陰道、外陰部及其他女性生殖器官,0.48,0.59
2012,不分男女,新竹縣,陰道、外陰部及其他女性生殖器官,0.1,0.19
2012,不分男女,宜蘭縣,陰道、外陰部及其他女性生殖器官,0.09,0.22
2012,不分男女,苗栗縣,陰道、外陰部及其他女性生殖器官,0.69,0.89
2012,不分男女,彰化縣,陰道、外陰部及其他女性生殖器官,0.49,0.69
2012,不分男女,南投縣,陰道、外陰部及其他女性生殖器官,0.46,0.77
2012,不分男女,雲林縣,陰道、外陰部及其他女性生殖器官,0.42,0.84
2012,不分男女,嘉義縣,陰道、外陰部及其他女性生殖器官,0.79,1.5
2012,不分男女,屏東縣,陰道、外陰部及其他女性生殖器官,0.56,0.82
2012,不分男女,花蓮縣,陰道、外陰部及其他女性生殖器官,0.53,0.9
2012,不分男女,台東縣,陰道、外陰部及其他女性生殖器官,1.02,1.77
2012,女,全國,陰道、外陰部及其他女性生殖器官,1.01,1.49
2012,女,台北市,陰道、外陰部及其他女性生殖器官,1.02,1.8
2012,女,台中市,陰道、外陰部及其他女性生殖器官,1.18,1.55
2012,女,台南市,陰道、外陰部及其他女性生殖器官,0.7,1.17
2012,女,高雄市,陰道、外陰部及其他女性生殖器官,1.1,1.58
2012,女,基隆市,陰道、外陰部及其他女性生殖器官,0.64,1.07
2012,女,新竹市,陰道、外陰部及其他女性生殖器官,1.11,1.4
2012,女,嘉義市,陰道、外陰部及其他女性生殖器官,0.37,0.72
2012,女,新北市,陰道、外陰部及其他女性生殖器官,1.18,1.46
2012,女,桃園縣,陰道、外陰部及其他女性生殖器官,0.99,1.19
2012,女,新竹縣,陰道、外陰部及其他女性生殖器官,0.21,0.39
2012,女,宜蘭縣,陰道、外陰部及其他女性生殖器官,0.17,0.44
2012,女,苗栗縣,陰道、外陰部及其他女性生殖器官,1.39,1.84
2012,女,彰化縣,陰道、外陰部及其他女性生殖器官,0.97,1.42
2012,女,南投縣,陰道、外陰部及其他女性生殖器官,0.95,1.58
2012,女,雲林縣,陰道、外陰部及其他女性生殖器官,0.81,1.76
2012,女,嘉義縣,陰道、外陰部及其他女性生殖器官,1.54,3.13
2012,女,屏東縣,陰道、外陰部及其他女性生殖器官,1.12,1.68
2012,女,花蓮縣,陰道、外陰部及其他女性生殖器官,1.12,1.84
2012,女,台東縣,陰道、外陰部及其他女性生殖器官,2.17,3.69
1996,不分男女,全國,攝護腺,6.13,5.7
1996,不分男女,台北市,攝護腺,10.15,10.52
1996,不分男女,台中市,攝護腺,8.74,6.51
1996,不分男女,台南市,攝護腺,3.88,3.83
1996,不分男女,高雄市,攝護腺,4.26,3.48
1996,不分男女,基隆市,攝護腺,6.52,6.41
1996,不分男女,新竹市,攝護腺,4.52,4.62
1996,不分男女,嘉義市,攝護腺,4.73,4.57
1996,不分男女,新北市,攝護腺,8.26,5.9
1996,不分男女,桃園縣,攝護腺,5.97,5.09
1996,不分男女,新竹縣,攝護腺,5.4,5.78
1996,不分男女,宜蘭縣,攝護腺,6.23,6.45
1996,不分男女,苗栗縣,攝護腺,5.25,6.07
1996,不分男女,彰化縣,攝護腺,5.15,5.11
1996,不分男女,南投縣,攝護腺,4.99,5.31
1996,不分男女,雲林縣,攝護腺,4.28,5.05
1996,不分男女,嘉義縣,攝護腺,2.98,3.54
1996,不分男女,屏東縣,攝護腺,2.83,3.07
1996,不分男女,澎湖縣,攝護腺,4.96,7.77
1996,不分男女,花蓮縣,攝護腺,6.34,7.81
1996,不分男女,台東縣,攝護腺,2.86,3.55
1996,男,全國,攝護腺,11.63,11.1
1996,男,台北市,攝護腺,18.49,21.04
1996,男,台中市,攝護腺,16.94,12.81
1996,男,台南市,攝護腺,7.88,7.46
1996,男,高雄市,攝護腺,7.92,6.77
1996,男,基隆市,攝護腺,11.8,12.42
1996,男,新竹市,攝護腺,7.73,9
1996,男,嘉義市,攝護腺,9.35,9.05
1996,男,新北市,攝護腺,15.03,11.63
1996,男,桃園縣,攝護腺,9.68,9.84
1996,男,新竹縣,攝護腺,10.05,10.99
1996,男,宜蘭縣,攝護腺,12.7,12.43
1996,男,苗栗縣,攝護腺,10.39,11.54
1996,男,彰化縣,攝護腺,10.98,9.84
1996,男,南投縣,攝護腺,10.41,10.15
1996,男,雲林縣,攝護腺,9.66,9.57
1996,男,嘉義縣,攝護腺,6.41,6.69
1996,男,屏東縣,攝護腺,5.42,5.86
1996,男,澎湖縣,攝護腺,9.54,14.79
1996,男,花蓮縣,攝護腺,10.22,14.62
1996,男,台東縣,攝護腺,4.85,6.55
1997,不分男女,全國,攝護腺,7.39,6.99
1997,不分男女,台北市,攝護腺,10.93,11.7
1997,不分男女,台中市,攝護腺,8.97,6.85
1997,不分男女,台南市,攝護腺,6.07,6.17
1997,不分男女,高雄市,攝護腺,6.67,5.56
1997,不分男女,基隆市,攝護腺,8.52,8.17
1997,不分男女,新竹市,攝護腺,6.28,6.25
1997,不分男女,嘉義市,攝護腺,6.2,6.09
1997,不分男女,新北市,攝護腺,9.23,6.61
1997,不分男女,桃園縣,攝護腺,6.83,5.76
1997,不分男女,新竹縣,攝護腺,6.57,6.88
1997,不分男女,宜蘭縣,攝護腺,8.12,8.79
1997,不分男女,苗栗縣,攝護腺,6.23,7.32
1997,不分男女,彰化縣,攝護腺,6.42,6.47
1997,不分男女,南投縣,攝護腺,5.47,6.04
1997,不分男女,雲林縣,攝護腺,3.62,4.39
1997,不分男女,嘉義縣,攝護腺,6.46,8.28
1997,不分男女,屏東縣,攝護腺,3.4,3.83
1997,不分男女,澎湖縣,攝護腺,2.8,4.39
1997,不分男女,花蓮縣,攝護腺,9.85,12.01
1997,不分男女,台東縣,攝護腺,4.83,6.32
1997,不分男女,金門縣,攝護腺,1.34,1.96
